question_id	year	exam_phase	subject	question_number	question_text	alternatives
ITA-MC-2024-P1-QUI-Q057	2024	phase_1	quimica	57	Considere as seguintes afirmações a respeito de reações orgânicas. I. A reatividade do ácido acético com 2-propanol é maior do que com 2-metil-2-propanol. II. A reação do 2-butino com KMnO4 em meio ácido a quente leva à formação majoritária de aldeídos. III. A redução do fenol para a formação do ciclo-hexanol exige condições mais enérgicas do que aquelas necessárias à redução do fenol a benzeno. Das afirmações acima, está(ão) CORRETA(S)	A: apenas I e II. || B: apenas I, II e III. || C: apenas I e III. || D: apenas II || E: apenas III.
ITA-MC-2024-P1-QUI-Q058	2024	phase_1	quimica	58	Uma solução foi preparada a partir da dissolução de 1,00 mol de uma substância A em 1,0 kg de um solvente. Essa substância se dissocia de acordo com a reação química: A ⇌ B + C. Assinale a opção que apresenta a diferença de temperatura de ebulição, em °C, dessa solução após atingir o equilíbrio químico, em relação à temperatura de ebulição de um sistema contendo apenas uma substância D, produzido nas mesmas condições (1,00 mol dissolvido em 1,0 kg do mesmo solvente). Considere que a substância D não se dissocia. Dados: constante ebuliométrica molal do solvente: Ke = 1,0 °C kg mol1; constante de equilíbrio (K) da dissociação de A: K = 2.	A: 0,12. || B: 0,73. || C: 1,09. || D: 1,27. 21 || E: 2,21.
ITA-MC-2024-P1-QUI-Q059	2024	phase_1	quimica	59	Considere as afirmações relacionadas a células eletroquímicas. I. O potencial padrão de uma célula eletroquímica é diretamente proporcional à variação de energia livre de Gibbs padrão da reação envolvida e inversamente proporcional à sua constante de equilíbrio. II. Dado que os valores de potencial padrão do eletrodo de cobre e do calomelano saturado em relação ao eletrodo padrão de hidrogênio são, respectivamente, 0,34 V e 0,24 V, o potencial do eletrodo de cobre em relação ao eletrodo de calomelano saturado será 0,10 V. III. Os potenciais padrão de eletrodo não são valores absolutos de semicélulas, mas sim diferenças de potencial entre semicélulas. IV. O catodo de uma célula galvânica torna-se o anodo quando essa célula passa a operar como célula eletrolítica, embora a redução sempre ocorra no catodo da célula e a oxidação sempre ocorra no anodo. Assinale a opção que contém as afirmações CORRETAS.	A: Apenas I e II. || B: Apenas I, II e IV. || C: Apenas I e III. || D: Apenas II, III e IV || E: Apenas III e IV.
ITA-MC-2024-P1-QUI-Q060	2024	phase_1	quimica	60	As energias de ligação do H2, do Cl2 e do HCl nas condições padrão e a 25 °C, em kJ mol1, são 434, 243 e 431, respectivamente. Com base nessas informações, assinale a alternativa que apresenta a entalpia padrão de formação do HCl, em kJ mol1.	A: 185 || B: 92,5. || C: 92,5. || D: 185. 22 || E: 769,5.
ITA-MC-2025-P1-FIS-Q013	2025	phase_1	fisica	13	Considere uma part´ıcula cuja posic¸ ˜ao ´e dada pela func¸ ˜ao hor´aria q D2 + (V t – D)2, x(t) = em que V e D s˜ao constantes positivas, com unidades adequadas. Seja v(t) a velocidade m´edia do m´ovel entre o instante inicial t0 = 0 s e um instante arbitr´ario t. Assinale a alter- nativa que cont´em a distˆancia percorrida pela part´ıcula desde o in´ıcio do movimento at´e o instante no qual v(t) = 0 m/s. √ √ √	A: ( 2 – 1)D 2D || B: 2( 2 – 1)D || C: √ || D: 2D || E: 2 2D
ITA-MC-2025-P1-FIS-Q014	2025	phase_1	fisica	14	Um carrinho realiza um per- curso sobre um trilho em um plano vertical, como mostra a ﬁgura ao lado. Partindo do re- pouso no ponto A, ele percorre uma distˆancia ℓat´e o ponto B com acelerac¸ ˜ao constante a0. Ao chegar ao ponto B, segue uma trajet´oria circular de raio R sob a ac¸ ˜ao da acelerac¸ ˜ao gravitacional at´e o ponto C. Ent˜ao, passa a executar um movimento retil´ıneo uniforme. Ao chegar ao ponto D, realiza uma colis˜ao perfei- tamente inel´astica com um outro carrinho de mesma massa. Desconsiderando efeitos de forc¸as de atrito, assinale a alternativa que corresponde ao m´odulo da velocidade do carrinho ap´os o choque.	A: 1 p p a0ℓ+ 2gR 2(a0ℓ+ 2gR) || B: a0ℓ+ 2gR 2 5 || C:  || D: 1 2(a0ℓ+ gR) p || E: p 2a0ℓ+ 4gR 2 r 1
ITA-MC-2025-P1-FIS-Q015	2025	phase_1	fisica	15	Um explorador em um planeta ex´otico, circundado por um sat´elite natural, observa que o intervalo de tempo entre as fases cheia e nova de seu sat´elite ´e de 58 dias terrestres. Sabe-se que a massa desse planeta ´e igual `a massa da Terra e muito maior que a massa de seu sat´elite. Assinale a alternativa que cont´em a estimativa correta da distˆancia entre o planeta ex´otico e seu sat´elite.	A: 8 × 108 m || B: 1 × 109 m || C: 2 × 109 m || D: 4 × 109 m || E: 6 × 109 m
ITA-MC-2025-P1-FIS-Q016	2025	phase_1	fisica	16	Considere trˆes osciladores massa-mola independentes (1, 2 e 3) de massa m e constantes el´asticas k1, k2 e k3, respectivamente. O tempo que o sistema massa- mola 1 leva para completar uma oscilac¸ ˜ao ´e igual ao tempo que o sistema massa-mola 2 leva para completar duas oscilac¸ ˜oes e ao tempo que o sistema massa-mola 3 leva para completar trˆes oscilac¸ ˜oes. Agora considere um sistema composto por essas mesmas trˆes molas acopladas em s´erie e colocadas para oscilar junto a um objeto de massa 4m. Assinale a alternativa que cont´em o valor num´erico mais pr´oximo da raz˜ao entre a frequˆencia do sistema massa-mola 1 e a frequˆencia do sistema massa-mola em s´erie.	A: 7,5 || B: 3,8 || C: 2,7 || D: 2,3 || E: 1,0
ITA-MC-2025-P1-FIS-Q017	2025	phase_1	fisica	17	Uma barra homogˆenea e ﬁna de sec¸ ˜ao reta circular A e comprimento L tem uma de suas extremidades ﬁxas a uma articulac¸ ˜ao, podendo girar sem atrito. As ﬁguras abaixo mostram duas situac¸ ˜oes nas quais a barra se encontra em equil´ıbrio est´atico. No primeiro caso, a barra est´a parcialmente mergulhada em uma cuba preenchida com um l´ıquido, de forma que 25% de seu comprimento ﬁcam submersos, conforme a ﬁgura (a). No segundo caso, um objeto pontual, com 50% da massa da barra, est´a ﬁxado em sua extremidade livre, como ilustra a ﬁgura (b). Assinale a alternativa correspondente ao novo comprimento submerso da barra na situac¸ ˜ao exposta na ﬁgura (b). √	A: L 1 – 2 √ ! 2 || B: L 1 – 8L 4 6 || C: 1 || D: 3 || E: 3 ! 2 2L 4L
ITA-MC-2025-P1-FIS-Q018	2025	phase_1	fisica	18	Um recipiente de paredes diatérmicas é dividido ao meio por um êmbolo de área 4. O lado esquerdo do êmbolo é conectado ao recipiente por uma mola ideal de constante elástica k, em uma região onde há vácuo. No lado direito do êmbolo, há um gás ideal a uma pressão inicial Pp. Então, uma quantidade Q de calor é transferida a esse gas por um processo reversível e isotérmico. im] Assinale a alternativa que fornece a diferença entre o comprimento natural da mola e o seu comprimento ao final do processo descrito. A() VT 2Q Q (PAS D( ) e+ (2) BC) VK 20 PA tok 20 (PA? EO VR ta C( ) [| Q é PoA 2k k	A:  || B:  || C:  || D:  || E: 
ITA-MC-2025-P1-FIS-Q019	2025	phase_1	fisica	19	"O estetoscópio é um instrumento ampla- o mente utilizado por profissionais de saúde para aus- Medição do som cultar sons internos do corpo humano, como batimen- CD Pistão tos cardíacos e fluxo sanguíneo. Considere o modelo móvel simplificado de um estetoscópio, ilustrado na figura, composto de um cone truncado de bases circulares, cuja base maior possui raio Rj, e a base menor, raio Ro. Nos cilindros, perfeitamente conectados em cada base, há pistões finos e rígidos de massa desprezível, que podem se mover para cima e para baixo sem atrito. Considere que a onda sonora atinge toda a su- R> perficie do pistao maior e que sua energia é transfe- ""a rida integralmente para o pistão menor. TROS Assinale a alternativa que corresponde a no amplificação, em dB, em função dos raios das O ftE extremidades do estetoscópio. aa — OTE! Fonte de som ) 2log (ft) C ( ) 201og (1) E( ) 80 log (1) A( R R R ) 4log (At) D( ) 40log (At) B( R R 7"	A:  || B:  || C:  || D:  || E: 
ITA-MC-2025-P1-FIS-Q020	2025	phase_1	fisica	20	O arco-´ıris ´e um fenˆomeno meteorol´ogico de grande beleza e com profundo simbolismo para diferentes culturas. Sua explicac¸ ˜ao f´ısica foi debatida desde a antigui- dade at´e o in´ıcio da idade moderna. A respeito desse fenˆomeno, s˜ao feitas as seguintes aﬁrmac¸ ˜oes: I. Cada componente de comprimento de onda da luz do Sol que incide sobre uma got´ıcula de ´agua suspensa na atmosfera emerge com o mesmo ˆangulo de espalha- mento. II. Para a formac¸ ˜ao do arco-´ıris, s˜ao necess´arias tanto a ocorrˆencia de refrac¸ ˜ao quanto a de reﬂex˜ao da luz. III. O efeito visual do arco-´ıris ´e resultado de a luz do Sol ser policrom´atica e de a ´agua ser um meio dispersivo na faixa do espectro eletromagn´etico vis´ıvel. Est´a(˜ao) correta(s):	A: apenas I. || B: apenas I e II. || C: apenas I e III. || D: apenas II e III || E: I, II e III.
ITA-MC-2025-P1-FIS-Q021	2025	phase_1	fisica	21	Considere um tanque c´ubico met´alico de lado L + a (L ≫a), aberto no topo, preenchido com ´agua e ´oleo. O tanque cont´em, no seu interior, um cubo met´alico de lado L, com 5 de seus lados totalmente submersos e o ou- tro emerso na superf´ıcie, centralizado com a face aberta do tanque. Uma diferenc¸a de potencial de V ´e estabelecida entre o cubo e o tanque, de forma que o sistema atue como um capaci- tor. A vista frontal do sistema encontra-se ilus- trada na ﬁgura ao lado. Sabe-se que o ´oleo possui uma densidade de do = 0,90 g/cm3 e constante diel´etrica κo, que a ´agua tem uma densidade igual a da = 1,0 g/cm3 e constante diel´etrica κa e que a densidade do cubo ´e dc = 0,92 g/cm3. Desconsiderando efeitos de borda, assinale a al- ternativa que fornece a capacitˆancia do sistema.	A: ε0L2 (6,4κo + 2,6κa) a || B: ε0L2 (6,4κo + 1,6κa) a || C: ε0L2 (3,2κo + 0,8κa) a || D: ε0L2 (3,2κo + 1,8κa) a || E: ε0L2 (1,6κo + 6,4κa) a 8
ITA-MC-2025-P1-FIS-Q022	2025	phase_1	fisica	22	Com o intuito de medir a resistˆencia el´etrica de um resistor Rx, foi montado o circuito mostrado na ﬁgura. Nesse circuito, sabe-se que os resistores R1 e R3 possuem resistˆencias de 20 Ωe 30 Ω, respectivamente, e que R2 ´e um reostato cuja resistˆencia pode variar de 0 a 100 Ω. Foi feito um experimento em que, `a medida que a resistˆencia R2 era variada, a voltagem entre os pontos C e B era medida por um volt´ımetro V. Os resultados das medic¸ ˜oes est˜ao apresentados no gr´aﬁco. Sabendo que a tens˜ao da fonte ´e cont´ınua e possui um valor de 12,0 V, assinale a alternativa que corresponde ao valor aproximado da resistˆencia el´etrica Rx.	A: 4 Ω || B: 10 Ω || C: 12 Ω || D: 20 Ω || E: 50 Ω
ITA-MC-2025-P1-FIS-Q023	2025	phase_1	fisica	23	Um campo magn´etico diminui ao longo do tempo a uma taxa ﬁxa de (20ˆi – 10ˆj+12 ˆk) T/s. Considere uma circunferˆencia feita com material cuja resistˆencia por unidade de comprimento vale 3 Ω/m e que passa pela origem e pelos pontos (4 m, 0 m, 0 m) e (2 m, 2 m, 0 m). Assinale a alternativa que corresponde ao valor da corrente que ﬂui pela circunferˆencia.	A: 2,0 A || B: 3,3 A || C: 4,0 A || D: 6,7 A || E: 8,5 A
ITA-MC-2025-P1-FIS-Q024	2025	phase_1	fisica	24	O efeito Raman ocorre quando h´a o espalhamento inel´astico da luz pela mat´eria, de forma que o f´oton espalhado cont´em um pequeno decremento ou incremento de um quantum de energia relacionado a transic¸ ˜oes entre modos vibracionais na mat´eria. Em um experimento realizado a temperatura ambiente, um f´oton incidente de comprimento de onda de 620 nm ´e espalhado por um cristal, resultando em um f´oton espalhado com comprimento de onda de 590 nm. Suponha que esse mesmo cristal, submetido `a mesma radiac¸ ˜ao incidente, seja mantido a uma temperatura pr´oxima ao zero absoluto, de tal forma que somente um modo vibracional esteja envolvido no espalhamento inel´astico. Assinale a alternativa que corresponde ao comprimento de onda do f´oton espalhado.	A: 565 nm || B: 590 nm || C: 602 nm || D: 640 nm 9 QUÍMICA ________________________________________________________________________ Constantes Constante de Avogadro (NA) = 6,02 × 1023 mol−1 Constante de Faraday (F) = 9,65 × 104 Cmol−1 = 9,65 × 104 Asmol−1 = 9,65 × 104 JV−1mol−1 Carga elementar = 1,60 × 10−19 C Constante dos gases (R) = 8,21 × 10−2 atmLK−1mol−1 = 8,31 JK−1mol−1 = 1,98 calK−1mol−1 Constante de Planck (h) = 6,63 × 10−34 Js Velocidade da luz no vácuo = 3,0 × 108 ms−1 Número de Euler (e) = 2,72 Definições Pressão: 1 atm = 760 Torr = 1,01325 × 105 Nm−2 = 1,01325 bar Energia: 1 J = 1 Nm = 1 kg m2s−2 = 6,24 × 1018 eV Condições normais de temperatura e pressão (CNTP): 0 °C e 1 atm Condições ambiente: 25 °C e 1 atm Condições padrão: 1 bar; concentração das soluções = 1 molL−1 (rigorosamente: atividade unitária das espécies); sólido com estrutura cristalina mais estável nas condições de pressão e temperatura em questão. (s) = sólido. (ℓ) = líquido. (g) = gasoso. (aq) = aquoso. (conc) = concentrado. (ua) = unidades arbitrárias. u.m.a. = unidade de massa atômica. [X] = concentração da espécie X em molL−1 ln X = 2,3 log X Massas Molares Elemento Número Massa Molar Elemento Número Massa Molar Químico Atômico (gmol-1) Químico Atômico (gmol-1) H 1 1,01 Mn 25 54,94 C 6 12,01 Fe 26 55,85 N 7 14,01 As 33 74,92 O 8 16,00 Se 34 78,97 F 9 19,00 Br 35 79,90 Na 11 22,99 Sr 38 87,62 Mg 12 24,31 Nb 41 92,91 P 15 30,97 I 53 126,90 S 16 32,06 Ba 56 137,33 Cℓ 17 35,45 Au 79 196,97 K 19 39,10 Hg 80 200,59 10 || E: 653 nm
ITA-MC-2025-P1-ING-Q037	2025	phase_1	ingles	37	De acordo com as informac¸ ˜oes encontradas no texto, ´e CORRETO aﬁrmar que ) recentemente, descobertas c´osmicas que merec¸am destaque nas manchetes dos jor-	A: ( nais tˆem se tornado cada vez mais escassas, limitando-se a divulgac¸ ˜oes espor´adicas. ) o aumento expressivo na cobertura de assuntos relacionados ao universo deve-se || B: ( principalmente ao interesse crescente pelo tema por parte das pessoas que controlam a m´ıdia. ) o incremento na produc¸ ˜ao de ﬁlmes, document´arios e programas de televis˜ao ba- || C: ( seados na ciˆencia comprova o aumento do apetite popular por temas ligados ao universo. ) nos ´ultimos anos, importantes cientistas tˆem sido retratados em lanc¸amentos teatrais || D: ( como indiv´ıduos voltados exclusivamente para si mesmos, preocupados apenas com suas trajet´orias pessoais. ) o campo da astrof´ısica cresceu dado o cen´ario pessimista atual, em que se nota a || E: ( preocupac¸ ˜ao humana com a transitoriedade e instabilidade da vida. 15
ITA-MC-2025-P1-ING-Q038	2025	phase_1	ingles	38	No excerto retirado do segundo par´agrafo do texto, “While most branches of science have ascended in this era, the ﬁeld of astrophysics persistently rises to the top”, o termo WHILE estabelece, entre as orac¸ ˜oes, a ideia de ) similaridade.	A: contraste. || B: consequˆencia. || C: simultaneidade. || D: proporcionalidade. || E: (
ITA-MC-2025-P1-ING-Q039	2025	phase_1	ingles	39	Na passagem do texto “The highest grossing ﬁlm of all time is by a famous director who set his story on a planet orbiting a distant star.”, a express˜ao sublinhada pode ser traduzida como: ) O ﬁlme mais comovente	A: O ﬁlme mais bem produzido || B: O ﬁlme de maior orc¸amento || C: O ﬁlme de maior bilheteria || D: O ﬁlme mais aclamado pela cr´ıtica || E: ( Leia o texto a seguir para responder `as quest˜oes de 40 a 42. What links Sir Isaac Newton, alien solar systems, and a new multi-million dollar TV show ? The answer is “the three-body problem”: a conundrum in astronomy and mathematics that describes why it’s often difﬁcult to predict the long-term trajectory of planets, moons and stars. So, what exactly is the problem? And how did it end up becoming the title of a TV series? To understand, you ﬁrst need to know a bit about the background to the TV show, and its premise. The story is based on Liu Cixin’s epic sci-ﬁtrilogy, the Remembrance of Earth’s Past, of which The Three-body Problem is the ﬁrst book. The original trilogy is characterised by the author’s attention to scientiﬁc detail. The adaptation is less so, but still crammed with scientiﬁc ideas. The TV series focuses on the “Oxford Five”, who all studied under the same professor at the University of Oxford. Some have gone on to become scientists themselves (a post- doctoral physics researcher, a founder and chief scientiﬁc ofﬁcer of a nano-tech company, and a theoretical physics academic), one has become a school physics teacher, while the ﬁfth is now a snack-food entrepreneur. Scientiﬁc credentials abound. The crux of the story is that an alien race – called the Trisolarans or San-Ti Ren 16 – is headed to Earth to colonise it. Through intergalactic communication, these travellers attempt to intimidate human scientists into slowing down our rapid technological advancement, making Earth easier to conquer. But why are these aliens so hell-bent on taking over our planet in the ﬁrst place? This is where the three-body problem comes in. Bodies, in this context, is a scientiﬁc byword for planets, moons, suns or any other massive astronomical object. The extraterrestrials’ home planet is situated in a solar system with three suns, hence their name in the English translation of the book – the Trisolarans. This three-sun system can be highly unstable, making conditions difﬁcult for life, hence the desire to travel across the Universe in order to inhabit our relatively stable Solar System. We only have one Sun, so Earth’s future is relatively predictable – at least for the next few million years. Fonte: YATES, kit. What is the three-body problem? The chaotic, cosmic mathematics behind the Netﬂix TV show. BBC, 2024. Dispon´ıvel em: https://www.bbc.com/future/article/20240328-the-science-astronomy-and- mathematics-of-netﬂixs-3-body-problem-tv-show. Adaptado
ITA-MC-2025-P1-ING-Q040	2025	phase_1	ingles	40	According to the text, “the three-body problem” in astronomy and mathematics can be described as ) the plot of an epic sci-ﬁtrilogy characterised by the author’s attention to scientiﬁc	A: ( detail. ) a difﬁculty in foreseeing the way celestial bodies will behave while moving around in || B: ( space into the future. || C: a group meeting of former students at the University of Oxford, known as “The Oxford Five”. ) a theory which describes the events that takes place in a distant galaxy with three || D: ( suns. ) a theory on how to measure the distances between three celestial bodies. || E: (
ITA-MC-2025-P1-ING-Q041	2025	phase_1	ingles	41	According to the text, the TV series mentioned ) lacks scientiﬁc ideas in its screen adaptation.	A: is based on the entire epic sci-ﬁtrilogy, the Remembrance of Earth’s Past. || B: ( || C: features an alien race who decide to come to Earth and support our rapid technological advancement. ) tells the story of a group of aliens that are determined to get control of the Earth. || D: focuses on the lives of “The Oxford Five” who are not qualiﬁed to deal with real-life || E: ( scientiﬁc problems. 17
ITA-MC-2025-P1-ING-Q042	2025	phase_1	ingles	42	No excerto “The extraterrestrials’ home planet is situated in a solar system with three suns, hence their name in the English translation of the book – the Trisolarans. This three-sun system can be highly unstable, making conditions difﬁcult for life, hence the desire to travel across the Universe in order to inhabit our relatively stable Solar System.”, retirado do 5º par´agrafo, o termo HENCE pode ser substitu´ıdo em ambas as ocorrˆencias, sem alterac¸ ˜ao de sentido, por ) and therefore.	A: and nevertheless. || B: and because of. || C: and although. || D: moreover. || E: ( Leia o texto a seguir para responder `as quest˜oes 43 e 44. The early development of radar was driven primarily by military imperatives, and the targets that were to be detected were mainly aircraft and ships. It was no surprise that echoes were also received from terrain and from rainstorms, but the discovery, during World War II, that birds were often detectable was less expected. As the technology developed, and specially after transmission at the shorter ‘microwave’ wavelengths became commonplace, echoes from insects were also identiﬁed. In the late 1940’s and the 1950’s, radar technology was adapted rapidly to the needs of meteorologists, while ornithologists pioneered the use of defence and air-trafﬁc control radars to study bird migration. Radar observations of insects, however, were relatively sparse until the early 1960’s, when radar meteorologists became rather intensely interested in a type of warm-weather echo that appeared, puzzlingly from their perspective, when there was not a cloud in sight. Perhaps spurred by the meteorologists’ observations, entomologists began their own exploitation of the technology in 1968, when a rather modest radar, built by G.W. Schaefer speciﬁcally for insect observation and operated in West Africa just south of the Sahara, proved to be very effective. Fonte: DRAKE, V.A. and REYNOLDS, D.R. Radar Entomology: Observing Insect Flight and Mi- gration. CAB Internacional, 2012. 18
ITA-MC-2025-P1-ING-Q043	2025	phase_1	ingles	43	De acordo com o texto, uma descoberta que causou surpresa aos usu´arios de radares durante a Segunda Guerra Mundial foi a capacidade do radar em detectar ) caracter´ısticas geogr´aﬁcas.	A: fenˆomenos atmosf´ericos. || B: grupos de aves. || C: grupos de insetos. || D: aeronaves e navios. || E: (
ITA-MC-2025-P1-ING-Q044	2025	phase_1	ingles	44	No excerto “. . . puzzlingly from their perspective, when there was not a cloud in sight.”, retirado do 2º par´agrafo, o termo PUZZLINGLY indica que os meteorologistas estavam diante de uma situac¸ ˜ao ) alinhada `as suas expectativas.	A: previs´ıvel e l´ogica. || B: incomum, mas j´a observada. || C: nova, mas esperada. || D: inusitada e de dif´ıcil explicac¸ ˜ao. || E: ( Leia o texto a seguir para responder `as quest˜oes de 45 a 48. As scientists explore AI-written text, journals hammer out policies Many ask authors to disclose use of ChatGPT and other generative artiﬁcial intelligence “It’s all we’ve been talking about since November,” says Patrick Franzen, publishing director for SPIE, the international society for optics and photonics. He’s referring to ChatGPT, the artiﬁcial intelligence (AI) - powered chatbot unveiled that month. In response to a prompt, ChatGPT can spin out ﬂuent and seemingly well-informed reports, essays — and scientiﬁc manuscripts. Worried about the ethics and accuracy of such content, Franzen and managers at other journals are scrambling to protect the scholarly literature from a potential ﬂood of manuscripts written in whole or part by computer programs. Some publishers have not yet formulated policies. Most of those that have avoid an outright ban on AI-generated text, but ask authors to disclose their use of the automated tools, as SPIE is likely to do. For now, editors and peer reviewers have few alternatives, as they lack enforcement tools. No software so far can consistently detect the synthetic text the majority of the time.[. . . ] In some cases, the resulting text is indistinguishable from what people would write. 19 For example, researchers who read medical journal abstracts generated by ChatGPT failed to identify one-third of them as written by machine, according to a December 2022 preprint. AI developers are expected to create even more powerful versions, including ones trained speciﬁ-cally on scientiﬁc literature - a prospect that has sent a shock wave through the scholarly publishing industry. So far, scientists report playing around with ChatGPT to explore its capabilities, and a few have listed ChatGPT as a co-author on manuscripts. Publishing experts worry such limited use could morph into a spike of manuscripts containing substantial chunks of AI-written text. Fonte: BRAINARD, Jeffrey. As scientists explore AI-written text, journals hammer out policies. Science, v. 379, n. 6634, p. 740-741, 22 fev.2023. Dispon´ıvel em https://www.science.org/content/article/scientists-explore-ai- written-text-journals-hammer-policies
ITA-MC-2025-P1-ING-Q045	2025	phase_1	ingles	45	According to the text, some publishers of scientiﬁc journals are concerned about the	A: lack of policies regulating the production of ﬂuent and seemingly well-informed reports essays. ) ﬂood of manuscripts written entirely by computer programs that is already on the || B: ( market. ) total ban that some publications have imposed on the publication of AI-generated || C: ( texts. || D: substantial number of authors who refuse to produce manuscripts having the ChatGPT as a co-author. || E: possibility of an increase in the number of articles containing considerable amount of AI-written text
ITA-MC-2025-P1-ING-Q046	2025	phase_1	ingles	46	Considerando o teor do artigo, assinale a traduc¸ ˜ao mais coerente para o t´ıtulo “As scientists explore AI-written text, journals hammer out policies”. A ( ) Assim como os cientistas exploram o texto gerado por IA, jornais elaboram pol´ıticas. ) `	A: medida que os cientistas exploram o texto gerado por IA, peri´odicos deﬁnem || B: ( pol´ıticas. ) Enquanto os cientistas exploram o texto gerado por IA, jornais golpeiam pol´ıticas. || C: Da mesma forma como os cientistas exploram o texto gerado por IA, peri´odicos || D: ( fecham acordos pol´ıticos. ) Tal como os cientistas exploram o texto gerado por IA, peri´odicos rompem com as || E: ( pol´ıticas. 20
ITA-MC-2025-P1-ING-Q047	2025	phase_1	ingles	47	Leia as asserc¸ ˜oes destacadas e, em seguida, assinale a alternativa CORRETA. I. Pesquisadores acostumados a ler artigos de peri´odicos m´edicos n˜ao conseguem compreender um terc¸o das publicac¸ ˜oes. II. Por ora, editores e revisores de publicac¸ ˜oes cient´ıﬁcas tˆem diﬁculdades para iden- tiﬁcar, de forma consistente, textos gerados por IA dada a escassez de softwares especializados. III. Respons´aveis por publicac¸ ˜oes cient´ıﬁcas est˜ao relutantes em coibir o uso de geradores de texto por computador, temendo uma potencial enxurrada de cr´ıticas por parte da comunidade acadˆemica. IV. A publicac¸ ˜ao de prospectos gerados por IA, contendo novas vers˜oes de alguns artigos cient´ıﬁcos espec´ıﬁcos, causou uma onda de choque na ind´ustria editorial acadˆemica. ) Todas as asserc¸ ˜oes s˜ao verdadeiras.	A: Somente as asserc¸ ˜oes II e III s˜ao verdadeiras. || B: Apenas a asserc¸ ˜ao II ´e verdadeira. || C: Somente as asserc¸ ˜oes III e IV s˜ao verdadeiras. || D: Nenhuma das asserc¸ ˜oes ´e verdadeira. || E: (
ITA-MC-2025-P1-ING-Q048	2025	phase_1	ingles	48	No trecho do ´ultimo par´agrafo do texto“... to explore its capabilities ...”, o termo ITS refere-se a ) AI developers.	A: scientiﬁc literature. || B: publishing industry. || C: scientists. || D: ChatGPT. || E: ( 21 RASCUNHO 22 RASCUNHO 23 RASCUNHO 24 RASCUNHO 25 RASCUNHO 26 RASCUNHO 27 RASCUNHO 28
ITA-MC-2025-P1-MAT-Q001	2025	phase_1	matematica	1	a para que as representações de 1; z e z2 no plano de Argand-Gauss formem um triângulo de área 200 é	A: 14. || B: 15. || C: 16. || D: 17. || E: 18
ITA-MC-2025-P1-MAT-Q002	2025	phase_1	matematica	2	Considere as aﬁrmações: Existe um poliedro formado por 3 faces triangulares e as demais faces quadrangulares. I. II. Existe um poliedro não convexo com 5 vértices, 9 arestas e 6 faces. III. Existe um poliedro convexo com 7 vértices, 16 arestas e 11 faces. Está(ão) correta(s):	A: I e II. || B: I e III. || C: II e III. || D: apenas III. «6 „ «5 „ x + 1 x −2 || E: apenas II.
ITA-MC-2025-P1-MAT-Q003	2025	phase_1	matematica	3	O termo independente da expansão de é x x	A: −18. || B: −12. || C: 0. || D: 12. || E: 18
ITA-MC-2025-P1-MAT-Q004	2025	phase_1	matematica	4	Sejam f (x) e g(x) funções reais deﬁnidas para todo x ∈R. Se para todo x > 0 vale a igualdade g(x2) = f (2x2 −x + 1), podemos aﬁrmar que	A: f não é sobrejetora. || B: f não é injetora. || C: g não é sobrejetora. 2 || D: g não é injetora. || E: f (a)̸ = g(a) para todo a > 0.
ITA-MC-2025-P1-MAT-Q005	2025	phase_1	matematica	5	Sejam (an)n∈N e (bn)n∈N duas sequências numéricas tais que n X ak = bn+1 −b1 para todo n ∈N. Sn = k=1 Considere as aﬁrmações abaixo: Se (bn)n∈N é uma PG, então (an)n∈N também é PG. I. II. Se (an)n∈N é uma PG, então (bn)n∈N também é PG. III. Se (an)n∈N é uma PA, então (Sn)n∈N também é PA. Está(ão) correta(s):	A: I e II. || B: II e III. || C: I e III. || D: apenas I || E: nenhuma.
ITA-MC-2025-P1-MAT-Q006	2025	phase_1	matematica	6	O conjunto de todos os valores a ∈R para os quais a equação 9x −(3a + 4)3x + 2a2 + 9a −5 = 0 tem duas soluções reais distintas é „3 «	A: (6; ∞). \{6}. 2; ∞ || B:  || C:  || D: R\{6}. || E: R. « „1 2; ∞ \{6}.
ITA-MC-2025-P1-MAT-Q007	2025	phase_1	matematica	7	Sejam m; n e k números reais. Considere os sistemas abaixo: 8 8 x + y + z = 1 x + y + z = 1 < < x + 2y −z = 2 x + my + nz = 5 I : II : kx + y −z = 3m + 2n 2x + y + 4z = 1 : : Sabendo-se que os dois sistemas são equivalentes (isto é, possuem o mesmo conjunto solução), o valor de k é	A: 1 || B: 1 || C: 1. || D: 2. || E: 3. 3. 2
ITA-MC-2025-P1-MAT-Q008	2025	phase_1	matematica	8	Considere a função s 2sen (2x) + 2sen (x) −2 cos(x) −1 f (x) = : 8(cos(2x) + 1) Seja I = (a; b) o intervalo de maior comprimento contido em [−ı; 2ı] tal que f (x) está deﬁnida para todo x ∈I. O valor de a + b é	A: 0. 3 . 3 . 6 . 6 . 3 || B: ı || C: 2ı || D: 5ı || E: 13ı
ITA-MC-2025-P1-MAT-Q009	2025	phase_1	matematica	9	igual a 5 cm e se interceptam nos pontos P e Q, determinando uma corda comum PQ de tamanho 6 cm. As interseções de cada circunferência com o segmento O1O2 determinam os pontos R em C1 e S em C2. O volume do sólido de revolução obtido pela rotação do triângulo PO1R em torno da reta O1O2 é, em cm3, igual a	A: ı. || B: 3ı. || C: 4ı. || D: 6ı. || E: 9ı
